jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 19 - San Francisco - Córdoba - Jeanmarie - Arroyito,0,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 19 - Arroyito - Empalme Ruta Nacional Nº19 actual (Río Primero) - Sección I,0,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 19 - Arroyito - Empalme Ruta Nacional Nº19 actual (Río Primero) Sección II,0,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 33 - Rufino - Rosario Venado Tuerto - Firmat,298812414,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 33 - Rufino - Rosario Firmat - Sanford,106781927,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 34 - Corredor del NOA Intersección Ruta Nacional N° 9 - Limite Salta / Jujuy,8620553,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto - Perilago Almafuerte,242031953,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Construcción de Autopista en Traza Nueva-Primera Calzada,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Construcción de Autopista en Traza Nueva-Segunda Calzada,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Duplicación de Calzada en Entorno Rural,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Cañuelas - Azul San Miguel del Monte - Acceso Gorchs,19178963,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Cañuelas - Azul Acceso Gorchs - Las Flores,75177046,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Cañuelas - Azul Las Flores - Cacharí,56192062,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Cañuelas - Azul Cacharí - Azul,71617334,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 5 - Luján - Carlos Casares Suipacha - Chivilcoy,89419080,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 5 - Luján - Carlos Casares Chivilcoy - Bragado,111742206,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 5 - Carlos Casares - Santa Rosa Anguil - Santa Rosa,3902982,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N°7 - Carmen de Areco Chacabuco,31926344,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 9 - Corredor del NOA Termas de Río Hondo - Intersección Ruta Provincial N° 323,18482017,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 9 - Corredor del NOA Intersección Ruta Provincial N° 323 - Acceso Lastenia,12321345,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 9 - Corredor del NOA Acceso Lastenia - Intersección Ruta Nacional N° 38,24164348,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 9 - Corredor del NOA Acceso a Cadillal - Acceso a Raco,170287774,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autpoista Ruta Nacional N° 12 Corrientes - Posadas Salida Corrientes - Paso de la Patria,21254320,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 12 Posadas - Puerto Iguazú Santa Ana - San Ignacio -,14973690,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 33 - Rufino - Rosario Rufino - Venado Tuerto,17249750,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 34 - Corredor del NOA Rosario de la Frontera - Metán,1932729,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 34 - Corredor del NOA Limite Salta/Jujuy - San Pedro de Jujuy,31926344,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 40 - Mendoza - San Juan Acceso Aeropuerto El Plumerillo - Limite Mendoza / San Juan,19155807,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Segura Ruta Nacional N° 40 - San Juan - San José de Jáchal Intersección Ruta Nacional N° A014 - Albardon-,265366412,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 0205 - Cañuelas - Saladillo Cañuelas - Lobos,52561292,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto Espinillo - Alcira Gigena,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto Alcira Gigena - Elena,226554311,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto Almafuerte - San Agustín,51369203,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto San Agustín - Alto Fierro,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 36 - Córdoba - Río Cuarto Elena - Almafuerte,104345612,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Duplicación de Calzada en Travesía Urbana,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N°3 - Tramo:Ingreso a Bahía Blanca - Intersección Ruta Nacional N° 33,61106670,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N°3 - Tramo:Intersección Ruta Nacional N° 33 - Intersección Ruta Nacional N° 22,84695384,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Puerto Madryn - Trelew Accesos a Puerto Madryn,275185414,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 3 - Puerto Madryn - Trelew Accesos a Trelew,14820545,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,"00 - Autopista Ruta Nacional Nº95 Travesía Urbana Saenz Peña Calle 251 - Calle 351 - Tramo: km 1109,44 - 1115,69",18101256,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional Nº 12 - Travesía Urbana de Corrientes,127705378,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Adecuación de Autovías a Autopistas,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Autopista Ruta Nacional N° 40 - Mendoza - San Juan Lte. Mendoza/San Juan - Intersección Calle 8,9577903,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 34 - Corredor del NOA Metán - Intersección Ruta Provincial N° 48,20249955,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional N° 34 - Corredor del NOA Intersección Ruta Provincial N° 48 - Intersección Ruta Nacional N° 9,12030856,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Puesta en Valor de Autopistas Existentes,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional Nº3 Autopista R.N.Nº7 San Luis - Distribuidor R.N.Nº7 y R.N.Nº146,14025362,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Nacional Nº7 Autopista R.N.Nº7 San Luis - Travesía Urbana Villa Mercedes,26063240,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Construcción de Autovías Secundarias,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,42 - Fortalecimiento de la Red de Autopistas Federales,00 - Ruta Provincial N° 7 (Neuquen) - Ruta del Petróleo. Tramo: Centenario - Añelo - Sección: Centenario - Empalme Ruta Provincial N°,102888005,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Construcción en Traza Nueva -Ruta Segura,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Obras de Seguridad sobre Calzada Existente-Ruta Segura,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Ruta Nacional N° 3 - Corredor Vial Tierra del Fuego Tolhuin - Ushuaia,12357324,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Autopista Ruta Nacional N° 14 Santo Tomé - Posadas - Alvear - Santo Tomé,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Autopista Ruta Nacional N° 16 - Roque Saenz Peña - Salta Lte. Chaco/Santiago Estero - El Caburé,3046602,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Ruta Segura Ruta Nacional N° 40 - San Juan - San José de Jáchal Albardón - Talacasto,3798782,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Autopista Ruta Nacional N° 158 - San Francisco - Río Cuarto Villa María - General Deheza,18384229,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Autopista Ruta Nacional N° 158 - San Francisco - Río Cuarto General Deheza - Rio Cuarto,18384229,,
Ministerio de Transporte,Dirección Nacional de Vialidad,43 - Ejecución de Obras de Mejora de la Seguridad Vial-Ruta Segura,00 - Obras de Seguridad en Travesía Urbana-Ruta Segura,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Acceso a Puertos,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Tercer Carril Autopista 9 Buenos Aires - Rosario Intersección Ruta Nacional N° 12 - Intersección Ruta Provincial N° 41,15320191,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Tercer Carril Autopista 9 Buenos Aires - Rosario Intersección Ruta Provincial N° 41 - Intersección Ruta Provincial N° 90,15320191,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Tercer Carril Autopista 9 Buenos Aires - Rosario Intersección Ruta Provincial N° 90 - Intersección Ruta Nacional N° A008,15320191,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Tercer Carril Autopista 9 Rosario - Cañada Gómez Intersección Ruta Nacional N° A008 - Intersección Ruta Nacional N° A012,15320191,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ruta Nacional Nº16 Rehabilitación y Accesos a Barranqueras - Límite Corrientes/Chaco - Makalle,110351367,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Rehabiltación y Accesos a Barranqureras - Rehabilitación de Av. de Accesos a Barranqueras,50634723,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Rehabiltación y Accesos a Barranqureras -Playa de Estacionamiento para Camiones,29091496,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Circunvalación y Variantes,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° 5 - Luján - Carlos Casares Bypass Luján,383964271,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° 7 de Los Andes Sección: Variante Uspallata,49243470,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N°38 de Las Sierras Sección: Intersección Autopista Ruta Nacional N°20 - Dique San Roque,10385768,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° A019 - Anillo de Córdoba Circunvalación Córdoba 2,7660095,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ruta Nacional N° 40 - Corredor Vial Los Cipreses - Samoré Circunvalación Villa Angostura,76468737,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ruta Nacional N° A005 - Circunvalación Río Cuarto - Intersección Ruta Nacional N° 36 - Intersección Ruta Nacional N° 8,142202010,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Enlaces a Corredores,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Puentes Medianos,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Construcción de Puente sobre Río Grande y Conexión con Ruta Nacional N° 9 San Salvador de Jujuy,10000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Puentes Grandes,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Túneles,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° 7 de Los Andes Sección: Túneles Libertadores y Caracoles,62470680,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Autopistas del Área Metropolitana de Buenos Aires,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ruta Provincial N° 8 - San Miguel - Pilar - Buan Ayre - Pilar - Ruta Provincial N° 202 - Ruta Provincial N° 197,78257190,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Tramo: Acceso Ricchieri - Puente La Noria - Sección: Puente la Noria (Vinculación de Ruta Nacional N° A001 con Camino Negro),203339885,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Ejecución de Obras Especiales de Seguridad en Montaña,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° 7 de Los Andes Sección: Potrerillos - Uspallata,11179599,,
Ministerio de Transporte,Dirección Nacional de Vialidad,44 - Ejecución de Obras Especiales de Accesibilidad y Conectividad Vial,00 - Autopista Ruta Nacional N° 7 de Los Andes Sección: Uspallata - Las Cuevas,18632664,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ejecución de Obras de Pavimentación de Camino Existente,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Pavimentación Ruta Nacional N° 40 - Neuquén - Malargüe Ranquil Norte - La Pasarela,34470429,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional N°149 - Tramo:Uspallata - Intersección Ruta Nacional N° 153,29374800,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional N° 259 - Corredor Vial Los Cipreses - Samoré Trevelin - Intersección Ruta Provincial N° 17,148020423,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta nacional N° 78 - Tramo: Chilecito - Tinogasta - Sección: Fin del Pavimento - Inicio del Pavimento,3064038,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Mejoramiento de Obra Básica y Pavimentación,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ejecución de Obras de Pavimentación en Camino de Bajo Tránsito,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ejecución de Obras de Pavimentación en Rutas Escénicas-Atractivo Turístico,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ejecución de Obras de Repavimentación,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Autopista Ruta Nacional N° 3 - Puerto Madryn - Trelew Puerto Madryn - Trelew,12730817,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional N°11 - Tramo:Travesía Urbana por Timbúes,50423324,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Autopista Ruta Nacional N° 16 - Roque Saenz Peña - Salta El Caburé - Monte Quemado,3443984,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Autopista Ruta Nacional N° 16 - Roque Saenz Peña - Salta Monte Quemado - Limite. Santiago del Estero/Chaco,3365712,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Autopista Ruta Nacional N° 16 - Roque Saenz Peña - Salta El Quebrachal - El Tunal,3228736,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Autopista Ruta Nacional N° 16 - Roque Saenz Peña - Salta El Tunal - Intersección Ruta Nacional N° 9/34,3467901,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Segura Ruta Nacional N° 40 - San Juan - San José de Jáchal Talacasto - Intersección Ruta Nacional N° 150,3837945,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional N°150 - Tramo:Las Flores - Peñasquito,6501650,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Nueva Ruta Nacional N° 151 - Neuquén - Dique Ballester Intersección Ruta Provincial N° 7 - Intersección Ruta Nacional N° 22,3852577,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Reconstrucción Ruta Nacional N° 0152 - General Acha - Puelches Intersección Ruta Nacional N° 143 - Puelches,19849764,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional Nº146 Intersección a Nivel - Monte Coman - San Rafael R.N.Nº143,11992245,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional Nº66 Corredor NOA - Intersección R.N.Nº34 -Intersección R.N.Nº9,35998962,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Nacional Nº35 Winifreda-Castex-Km. 370 - Km. 404,65601664,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Repavimentación Ruta Nacional N°66 - Tramo: Empalme Ruta Nacional N°,25320191,,
Ministerio de Transporte,Dirección Nacional de Vialidad,45 - Ejecución de Obras de Pavimentación,00 - Ruta Provincial N° 1001 (Buenos Aires) - Tramo: Vuelta de Obligado - Río Tala - Sección: San pedro - Río Tala y Ruta Provincial,67955006,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Construcción de Nuevas Rutas de Alto Tránsito,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Ruta Nacional N°12 - Tramo:Acceso sur Paraná,71280763,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Construcción de Nuevas Rutas de BajoTránsito,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Construcción de Camino de Acceso desde Rutas Troncales,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Ruta Nacional Nº38 Rotonda Acceso a Alberdi,46004161,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Ruta Nacional N°9 - Acceso Parque Industrial y Puertos de Zárate,28184400,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Ejecución de Obras de Mejora en Caminos Existentes que se incorporan a la Red Nacional Vial,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,46 - Fortalecimiento de la Red Nacional Vial a través de Nuevas Rutas y Caminos,00 - Construcción de Nueva Ruta de Montaña,,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",02 - Acciones de Infraestructura Vial Productiva (BID Nº 2185/OC-AR),544920,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",03 - Acciones para el Desarrollo Vial Regional (CAF Nº 7352/2011),677463,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",04 - Ejecución de Obras de Infraestructura Vial Productiva II (BID Nº 2655/ OC-AR),119247918,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",05 - Ejecución de Obras de Infraestructura Vial Regional Etapa II ( CAF Nº 8026),194487780,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",07 - Ejecución de Obras de Infraestructura Vial Productiva Etapa III (BID S/N),297842,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",08 - Ejecución de Obras de Infraestructura Vial Regional Etapa III ( CAF N° 8653),218834949,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185/OC-AR, Nº 2655/OC-AR y N° S/N y CAF Nº 7352, Nº 8026, N° 8653; y S/N)",09 - Ejecución de Obras de Infraestructura Vial Regional Etapa IV ( CAF S/N),594166223,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"85 - Acciones para el Desarrollo Integrador del Norte Grande (BID 1851, Amp. 2698 y 3050, CAF S/N y BIRF 7991 y N° S/N)",01 - Conducción y Administración,11400000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"85 - Acciones para el Desarrollo Integrador del Norte Grande (BID 1851, Amp. 2698 y 3050, CAF S/N y BIRF 7991 y N° S/N)",03 - Emprendimientos Viales del Norte Grande - (BID Nº 1851/OC-AR),20444486,,
Ministerio de Transporte,Dirección Nacional de Vialidad,"85 - Acciones para el Desarrollo Integrador del Norte Grande (BID 1851, Amp. 2698 y 3050, CAF S/N y BIRF 7991 y N° S/N)",06 - Ejecución de Obras de Infraestructura Vial del Norte Grande (BIRF Nº 7991),1093896813,,
