jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Acciones de Capacitación Laboral,Acciones de Fortalecimiento y Capacitación Laboral a través del Uso Intensivo de Tecnologías de la Información (OEI),46446416,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Acciones de Capacitación Laboral,"Desarrollo Productivo con Inclusión, Equidad y Cohesión - FLACSO",11155000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Acciones de Capacitación Laboral,Proyecto Integral de Acciones para el Fortalecimiento del Empleo Jóven en la República Argentina,5000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Sistema Federal de Empleo,Sistema Federal de Empleo,512263930,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Sistema Federal de Empleo,Construcción y Reformas Edilicias en Edificios de las Gerencias de Empleo y Capacitación Laboral,10718370,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,"Acciones de Promoción, Protección y Cambio Tecnológico",Conducción y Administración,51578970,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,"Acciones de Promoción, Protección y Cambio Tecnológico","Acciones de Promoción, Protección y Cambio Tecnológico",22316972,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Acciones de Atención Ciudadana y Servicios Federales,Conducción y Administración,524265791,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Trabajo y Empleo,Acciones de Atención Ciudadana y Servicios Federales,Acciones de Atención Ciudadana y Servicios Federales,113316290,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Actividades Centrales,Conducción y Dirección Superior,364702160,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Actividades Centrales,Coordinación de Servicios Técnicos y Administrativos,532562719,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Actividades Centrales,Conducción y Dirección de la UCAR,167651797,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Conducción y Dirección Superior,566283434,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Formulación de Políticas del Sector Lechero,14716252,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Formulación de Políticas de Agricultura Extensiva e Intensiva,23128000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Proyecto de Sustentabilidad y Competitividad Forestal - BID 2853-AR,51920000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Programa de Desarrollo Pesquero y Acuicultura Sustentable - PRODESPA BID 3255,8024459,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Programa Federal de Reconversión Productiva para la PYME Agropecuaria (Cambio Rural),39391248,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Formulación de Políticas de los Sectores Pesquero y Acuícola,485185734,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Plan de Desarrollo Sustentable y Fomento de la Producción Algodonera (Ley Nº 26.060),160000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,"Régimen para la Recuperación, Fomento y Desarrollo de la Actividad Caprina (Ley Nº 26.141)",10000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Régimen para la Recuperación de la Ganadería Ovina (Ley Nº 25.422),80000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Régimen para la Promoción de las Inversiones en Bosques Cultivados (Ley Nº 25.080),102283000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Programa Para el Desarrollo de Nuevas Áreas de Riego CAF RIEGO I 8581,40000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para el Aumento de la Producción y Productividad en las Cadenas Agroindustriales en Forma Sostenible,Formulación de Políticas del Sector Pecuario,22344000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Conducción y Dirección Superior,999931268,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Proyecto de Desarrollo Rural y Agricultura Familiar - PRODAF BID 2740,17322568,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Proyecto de Desarrollo Rural Incluyente - PRODERI FIDA 848 - Fondo Fiduciario de España 4-AR,179015378,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Proyecto de Inclusión Socio-Económica en Áreas Rurales - PISEAR BIRF 8093,16000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Inserción Económica de los Pequeños Productores en las Cadenas de Valor del Norte Argentino - PRC,2000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Programa de Desarrollo de las Cadenas Caprinas - PRODECCA (FIDA Préstamo N° 2000001744),2000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Formulación de Políticas para el Desarrollo de la Agricultura Familiar y el Desarrollo Territorial,138770227,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Agricultura Familiar,Formulación de Políticas para el Financiamiento de las Cadenas Agroindustriales,84562070,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Programa de Servicios Agrícolas Provinciales,Programa de Servicios Agrícolas Provinciales - PROSAP - FONPLATA ARG-22/2014,23260000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Programa de Servicios Agrícolas Provinciales,Programa de Servicios Agrícolas Provinciales - PROSAP BID IV,40849000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Programa de Servicios Agrícolas Provinciales,Gestión Integral de Riesgos en el Sistema Agroindustrial Rural- GIRSAR- BIRF,26316646,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para la Gestión del Riesgo Agropecuario,Sistema Nacional para la Prevención y Mitigación de Emergencias y Desastres Agropecuarios (Ley Nº 26.509),500847000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Administración y Control Comercial Agropecuario,Administración y Control Comercial Agropecuario,351245604,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Conducción y Dirección Superior,162623440,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Formulación de Políticas para el Desarrollo de la Bio-Industria,6583000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Incremento de la Competitividad del Sector Azucarero en el NOA - PROICSA CAF 7790/92,10400000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Servicio de Asistencia Integral para las PyMEs Agroalimentarias,4000000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Formulación de Políticas para el Financiamiento de las Cadenas Agroindustriales, -  ,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas para Incrementar el Agregado de Valor en las Cadenas Agroindustriales,Formulación de Políticas para el Desarrollo del Agregado de Valor en las Cadenas Agroalimentarias,12230000,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas de Desarrollo de Mercados Agroindustriales,Conducción y Dirección Superior,123717467,,
Ministerio de Producción y Trabajo,Secretaría de Gobierno de Agroindustria,Políticas de Desarrollo de Mercados Agroindustriales,Formulación de Políticas para el Desarrollo y la Apertura de los Mercados,33455000,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Centrales,Conducción Superior,799583983,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Centrales,Planificación del Transporte,200286853,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Centrales,Investigación de las Políticas de Transporte,3444798,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Comunes a los Programas 61 y 62,Conducción de la Subsecretaría de Gestión Administrativa del Transporte,31757817,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Comunes a los Programas 61 y 62,Apoyo al Sistema Único de Boleto Electrónico,82362000,,
Ministerio de Transporte,Ministerio de Transporte,Actividades Comunes a los Programas 61 y 62,Apoyo a la Infraestructura del Sistema Único de Boleto Electrónico,700000000,,
Ministerio de Transporte,Ministerio de Transporte,"Actividades Comunes a los Programas 61, 62 y 91",Gestión de Transporte,231477732,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Vial,Conducción y Administración,75288299,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Vial,Acciones de Seguridad Vial,210418,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Vial,Análisis de las Políticas de Transporte Automotor,377780,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Vial,Implementación de la Tarifa Social en el Transporte Automotor de Pasajeros,5000000000,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Vial,Implementación del Régimen de Compensación del Transporte Automotor,19000000000,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Conducción y Administración,42444693,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Apoyo al Transporte Ferroviario de Pasajeros,2844000,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Acciones para optimización del Sistema de Transporte Ferroviario,11373095,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Rehabilitación Integral de Trenes de Pasajeros AMBA - Rehabilitación Integral de Trenes de Pasajeros AMBA,14000000,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Rehabilitación Integral de Trenes de Pasajeros AMBA - Frenado Automático de Trenes (JBIC S/N),1057507005,,
Ministerio de Transporte,Ministerio de Transporte,Modernización de la Red de Transporte Ferroviario,Adquisición de material rodante Línea Roca,11000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Fortalecimiento Institucional para Atributo Social,250000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Administración de Obras del Transporte,276788686,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Fortalecimiento Instititucional CAF N3192,1749000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Apoyo para la Construcción de Pasos Bajo Nivel en Municipios,2984000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Sistema de Ómnibus de Tránsito Rápido y Carriles Exclusivos (BIRF N° 7794),175500000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejora del Transporte en Áreas Metropolitanas,167678416,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Renovación Integral del Ramal M FFCC Belgrano Sur - Tramo Tapiales - Marinos del Crucero General Belgrano (CAF S/N),464900000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Soterramiento Ferrocarril Sarmiento,8950000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Infraestructura Transporte Masivo (Programa Nacional de Transporte Masivo) - CAF S/N°,2000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejora Integral del Ferrocarril General Roca - Ramal Constitución - La Plata,1195500000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Consultorías y Estudios del Proyecto Red de Expresos Regionales,24010000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Puesta en Valor Ferrocarril San Martín (BID S/N),561800000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Administración del Proyecto - Ferrocarril San Martín,17000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejoramiento de la Conectividad Ferroviaria a Constitución - Ferrocarril Belgrano Sur (CAF 10180 / Fonplata 23/2015),235300000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,"Elevación de Viaducto, Prolongación de Tendido Ferroviario y Construcción Nueva Estación Terminal Constitución - Belgrano Sur",9000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejora del Transporte en el Áreas Metropolitanas II,2641067817,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejora del Transporte en el Área Metropolitana - Autopista del Bicentenario - Paseo del Bajo (CAF S/N),189200000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Mejoramiento para Infraestructura Transporte de Carga,200000000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Construcción Alteo Terraplen Viaducto Laguna La Picasa CAF N°3192 - Administración y Supervisión. Viaducto Laguna La Picasa CAF,6845332,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Renovación de Vías y Corredor del Ferrocarril General Belgrano Cargas,1008950000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,Recuperación y Mantenimiento del Ferrocarril General Belgrano - (CAF 7351),661800000,,
Ministerio de Transporte,Ministerio de Transporte,Infraestructura de Obras de Transporte,"Construcción de Torre de Control Aéreo, Edificio de Centro de Control de Área, Accesos y Estacionamiento - Aeropuerto Internacio",172000000,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Conducción y Coordinación,499953740,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Ejecución y Control del Dragado y Balizamiento,12943562,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Apoyo al Desarrollo de la Política de la Industria Naval,120000,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Hidrovía Paraguay - Paraná,1707047,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Transferencias para la Ejecución del Dragado y Balizamiento,1000000,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,"Supervisión, Gestión y Control de Políticas Portuarias y Navieras",3645803,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Formulación de Políticas Portuarias y Navieras y Control de Transporte Fluvial,5043795,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Logística y Operaciones,31438086,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Ampliación Puerto Caleta Paula - Provincia de Santa Cruz,5538,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Readecuación Estructura Muelle 3-4 y Accesos al Puerto de Concepción Uruguay - Provincia de Entre Ríos,5538,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Reparación y Refuerzo Estructura Fundación Muelle Almirante Storni - Puerto Madryn - Provincia de Chubut,5538,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Puerto Comodoro Rivadavia,5538,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Reparación Parque España - Provincia de Santa Fe,5538,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Ampliación Muelle Comandante Luis Piedrabuena Etapa II - Provincia de Chubut,106135855,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Reparación Pilotes Macizos Muelle Almirante Storni - Provincia de Chubut,130000000,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,Construcción de Nueva Terminal Portuaria en Ita Ibaté - Provincia de Corrientes,229288198,,
Ministerio de Transporte,Ministerio de Transporte,Coordinación de Políticas de Transporte Fluvial y Marítimo,"Refuncionalización Sede Central de la Subsecretaría de Puertos y Vías Navegables, Otras Dependencias de la SSPVNYMM",100000,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,"Conducción, Supervisión y Control Interno",31596663,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,Concientización en Seguridad Vial,54326831,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,"Sistema Nacional de Licencia de Conducir, de Infractores y Antecedentes de Tránsito",164600292,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,"Coordinación de Control y Fiscalización Vial, Interjurisdiccional y Normalización Normativa",471828937,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,Sistema Nacional de Estadísticas e Información en Seguridad Vial,40609807,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,Gestión Administrativa e Informática,203142585,,
Ministerio de Transporte,Agencia Nacional de Seguridad Vial,Acciones de Seguridad Vial,Intervenciones en Seguridad Vial,5200000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Actividades Centrales,Conducción Superior,1968971167,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Mantenimiento y Equipos - Regiones y Distritos,3927910804,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Mantenimiento por Administración y Atención de Emergencias en Rutas Varias,4867847026,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Rutas Varias - Tramo Obras y Compra de Materiales para Seguridad Vial,90400297,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Tierra del Fuego - Tramos Varios Ruta Nº 3 y Complementarias A,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,"Ruta Nacional Nº 3,40,281,288,293 - Tramo: TFO Santa Cruz - Convenio 14, Sección: Tramos Varios",1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,"Señalamiento Horizontal Zona Norte - Etapa IIIa - Provincia de Córdoba, Provincia de Tucumán, Provincia de Salta, Provincia de J",1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Obras de Emergencia Menores,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Obras Menores de Seguridad Vial Nacional,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Obras de Seguridad Vial Grupo VI,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,"Ruta Nacional Nº 146, Acceso a Villa de la Quebracha - Intersección Ruta Nacional Nº 147",1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Obras menores de Seguridad Vial,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Rutas Varias - Obras menores de Conservación Mejorativa,1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,"Ruta Nacional Nº 81, Límite con Formosa - Empalme Ruta Nacional Nº 34 - Sección IV",1000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 1° Distrito - Buenos Aires - Malla A (M01A),72429193,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 1° Distrito - Buenos Aires - Malla B (M01B),113334948,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 1° Distrito - Buenos Aires - Malla C (M01C),206417383,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 1° Distrito - Buenos Aires - Malla D (M01D),110000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 1° Distrito - Buenos Aires - Malla E (M01E),194352097,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 2° Distrito - Córdoba - Malla A (M02A),22523760,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 2° Distrito - Córdoba - Malla B (M02B),38813973,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 2° Distrito - Córdoba - Malla C (M02C),58384933,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 2° Distrito - Córdoba - Malla D (M02D),14607360,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 3° Distrito - Tucumán - Malla A (M03A),156274016,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 3° Distrito - Tucumán - Malla B (M03B),55000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 3° Distrito - Tucumán - Malla C (M03C),31585707,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 4° Distrito - Mendoza - Malla A (M04A),61800000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 4° Distrito - Mendoza - Malla B (M04B),7375000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 4° Distrito - Mendoza - Malla C (M04C),126510667,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 5° Distrito - Salta - Malla A (M05A),60000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 5° Distrito - Salta - Malla B (M05B),75000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 5° Distrito - Salta - Malla C (M05C),201666667,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 5° Distrito - Salta - Malla D (M05D),53628880,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 5° Distrito - Salta - Malla E (M05E),4290480,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 6° Distrito - Jujuy - Malla A (M06A),261250000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 6° Distrito - Jujuy - Malla B (M06B),37500000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 6° Distrito - Jujuy - Malla C (M06C),120000000,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 7° Distrito - Santa Fe - Malla A (M07A),27512560,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 7° Distrito - Santa Fe - Malla B (M07B),146156967,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 7° Distrito - Santa Fe - Malla C (M07C),27720530,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 7° Distrito - Santa Fe - Malla D (M07D),204934278,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 7° Distrito - Santa Fe - Malla E (M07E),219928500,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 8° Distrito - La Rioja - Malla A (M08A),120173416,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 8° Distrito - La Rioja - Malla B (M08B),182600250,,
Ministerio de Transporte,Dirección Nacional de Vialidad,Ejecución Obras de Mantenimiento y Rehabilitación en Red por Administración,Red de Mantenimiento 8° Distrito - La Rioja - Malla C (M08C),9418500,,
