jurisdiccion,entidad,programa,actividad,credito_original,aumento, marcar_hijos_con_posible_reasignacion 
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Refuncionalización Integral Hospital Churruca - Etapa II,1000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración y Puesta en Valor del Edificio del Bautisterio de la Basílica Nuestra Señora de Luján,70117307,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración y Puesta en Valor del Conjunto Edilicio Instituto Saturnino Unzué - Mar del Plata,15000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración y Puesta en Valor de Monumentos Históricos Nacionales - Etapa II,15500000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción y Refacción de Edificios Fiscales - Etapa IV,31150000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Complejo Crescencia Boado de Garrigos,70000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción y Equipamiento del Plan Director 2° Etapa Hospital Dr. Alejandro Posadas,191102720,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración y Puesta en Valor de la Iglesia Catedral Nuestra Señora de las Mercedes,29800000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Hospital Materno Infantil de Alta Complejidad en Río Gallegos,259646973,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración Integral de la Iglesia San Pedro Telmo,15720000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Restauración Integral de la Iglesia San Francisco,19450000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Complejo Fronterizo Pino Hachado,2000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Ampliación y Refuncionalización del Hospital Zonal de Agudos Blas L. Dubarry - Mercedes - Buenos Aires,134000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Centro de Rehabilitación Regional Integral y Geriatrico de Río Gallegos,180000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Centro de Diagnóstico por Imágenes - Río Gallegos,50000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",25 - Ejecución de Obras de Arquitectura,00 - Construcción Hospital Los Antiguos - Provincia de Santa Cruz,40000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",30 - Prevención Sísmica,00 - Prevención Sísmica,,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",30 - Prevención Sísmica,01 - Prevención Sísmica,43650038,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",30 - Prevención Sísmica,00 - Ampliación Red Nacional de Estaciones Sismológicas Etapa II,2035000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,00 - Formulación y Ejecución de la Política Geológico-Minera,,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,01 - Dirección y Coordinación Superior,58017363,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,02 - Evaluación y Promoción de Inversiones y Desarrollo Minero,35320906,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,03 - Planificación Estratégica Regional,15880452,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,04 - Coordinación Minera Provincial,593110,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,05 - Gestión Ambiental Minera (BID 1865-OC-AR-2),81002987,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,00 - Construcción Central Termoeléctrica a Carbón Río Turbio,,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,32 - Formulación y Ejecución de la Política Geológico-Minera,01 - Administración y Conducción,6500000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",42 - Acciones para el Desarrollo de la Infraestructura Social (BID Nº 2662/OC-AR; 3458/OC-AR y FONPLATA AR Nº 21/2014),00 - Acciones para el Desarrollo de la Infraestructura Social (BID Nº 2662/OC-AR; 3458/OC-AR y FONPLATA AR Nº 21/2014),,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",42 - Acciones para el Desarrollo de la Infraestructura Social (BID Nº 2662/OC-AR; 3458/OC-AR y FONPLATA AR Nº 21/2014),04 - Acciones de Mejoramiento Barrial (BID Nº 2662 OC- AR),896442679,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",42 - Acciones para el Desarrollo de la Infraestructura Social (BID Nº 2662/OC-AR; 3458/OC-AR y FONPLATA AR Nº 21/2014),05 - Desarrollo Social en Áreas de Fronteras NOA y NEA - PROSOFA III (FONPLATA Nº 21/2014),70955807,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","43 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""","00 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""",,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","43 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""","01 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""",10271290711,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","43 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""",02 - Acciones Complementarias por la Disminucion del Deficit Hab,2130553534,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","43 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""",77 - Acciones para la Construcción de Viviendas en la Cuenca Matanza-Riachuelo,59019972,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","43 - Desarrollo de la Infraestructura Habitacional ""TECHO DIGNO""",78 - Desarrollo de Obras de Infraestructura Urbana y Complementaria en la Cuenca Matanza-Riachuelo,23394783,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",44 - Acciones para el Mejoramiento Habitacional e Infraestructura Básica,00 - Acciones para el Mejoramiento Habitacional e Infraestructura Básica,,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",44 - Acciones para el Mejoramiento Habitacional e Infraestructura Básica,"01 - Acciones de Mejoramiento Habitacional ""MEJOR VIVIR""",2569358811,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",44 - Acciones para el Mejoramiento Habitacional e Infraestructura Básica,02 - Desarrollo de la Infraestructura Basica y Obras Complement.,961347981,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",45 - Fortalecimiento Comunitario del Habitat,00 - Fortalecimiento Comunitario del Habitat,,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",45 - Fortalecimiento Comunitario del Habitat,01 - Integracion Sociocomunitaria,2345445291,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",45 - Fortalecimiento Comunitario del Habitat,02 - Iniciativas Sociales para el Desarrollo Habitacional,141822609,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",45 - Fortalecimiento Comunitario del Habitat,77 - Desarrollo de la Infraestructura Habitacional Iniciativas de Integración Socioeconómica en la Cuenca Matanza-Riachuelo,121455100,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",46 - Urbanización de Villas y Asentamientos Precarios,00 - Urbanización de Villas y Asentamientos Precarios,,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",46 - Urbanización de Villas y Asentamientos Precarios,01 - Urbanización de Villas y Asentamientos Precarios,755713053,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",46 - Urbanización de Villas y Asentamientos Precarios,77 - Acciones para la Construcción de Viviendas en la Cuenca Matanza-Riachuelo,729391342,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",46 - Urbanización de Villas y Asentamientos Precarios,78 - Acciones de Mejoramiento Habitacional en la Cuenca Matanza-Riachuelo,20188612,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",46 - Urbanización de Villas y Asentamientos Precarios,79 - Desarrollo de Infraestructura Urbana y Complementaria en la Cuenca Matanza-Riachuelo,136592238,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",01 - Conducción Superior,36575491,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",02 - Planificación y Programación de Proyectos y Obras Públicas,342446,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",03 - Asistencia Financiera para Obras Municipales,27979880,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",05 - Asistencia Financiera para Infraestructura Social,1072902000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",07 - Asistencia Financiera para Obras Energéticas Complementarias,1870743000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",08 - Asistencia Financiera para Obras Gasíferas Complementarias,600000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",09 - Asistencia Financiera para Obras de Conectividad,100000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",10 - Asistencia Financiera para el Desarrollo de Tecnologias y Comunicaciones-Plan Nacional CIBERSALUD,200000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",77 - Asistencia Financiera para Obras en la Cuenca Matanza-Riachuelo,157666000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",78 - Asistencia Financiera para Obras Energéticas Complementarias en la Cuenca Matanza-Riachuelo,200000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",79 - Asistencia Financiera para Obras Gasíferas Complementarias en la Cuenca Matanza - Riachuelo,200000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",80 - Asistencia Financiera para Obras de Conectividad en la Cuenca Matanza Riachuelo,50000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","50 - Formulación, Programación, Ejecución y Control de Obras Públicas",00 - Escuela Nacional de Náutica,200000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",59 - Formulación y Ejecución de Políticas de Inclusión Digital,00 - Formulación y Ejecución de Políticas de Inclusión Digital,,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",59 - Formulación y Ejecución de Políticas de Inclusión Digital,01 - Acciones para la Implementación del Sistema Argentino de Televisión Digital,759131551,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",59 - Formulación y Ejecución de Políticas de Inclusión Digital,03 - Acciones para la Implementación del Plan Nacional Igualdad Cultural,384871740,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",59 - Formulación y Ejecución de Políticas de Inclusión Digital,04 - Acciones para la Implementación del Programa Recuperar Inclusión,948134509,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda",59 - Formulación y Ejecución de Políticas de Inclusión Digital,"00 - Construcción del Centro de Investigación Aplicada a Recursos Digitales ""CIARDI""",85000000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,73 - Formulacion y Ejecucion de Politica de Hidrocarburos,00 - Formulacion y Ejecucion de Politica de Hidrocarburos,,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,73 - Formulacion y Ejecucion de Politica de Hidrocarburos,01 - Conduccion Superior,158277063,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,73 - Formulacion y Ejecucion de Politica de Hidrocarburos,02 - Ejecución de la Política de Hidrocarburos,1527558793,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,73 - Formulacion y Ejecucion de Politica de Hidrocarburos,03 - Acciones para el Consumo Residencial de Gas Licuado de Petróleo Envasado Garrafa para Todos,92108793,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,73 - Formulacion y Ejecucion de Politica de Hidrocarburos,04 - Programa Hogares con Garrafas,2247133000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,74 - Formulación y Ejecución de la Política de Energía Eléctrica,00 - Formulación y Ejecución de la Política de Energía Eléctrica,,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,74 - Formulación y Ejecución de la Política de Energía Eléctrica,01 - Conduccion Superior,8306173,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,74 - Formulación y Ejecución de la Política de Energía Eléctrica,02 - Ejecucion Politica Energia Electrica,3900458523,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,74 - Formulación y Ejecución de la Política de Energía Eléctrica,09 - Acciones de Sustentabilidad-Suministro de Energia Electrica,68936861000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,74 - Formulación y Ejecución de la Política de Energía Eléctrica,13 - Ejecución de Estudios en el Sector Energético (CAF Nº 6567),100298199,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,75 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),00 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,75 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),02 - Acciones Fomentar Uso de Lamparas de Bajo Cons.Usuario Resid,23354400,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,75 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),03 - Acciones Uso Racional y Eficiente de la Energia en Organismos Públicos,44928880,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,75 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),06 - Eficiencia Energética (GEF),28343105,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,75 - Acciones para el Uso Racional y Eficiente de la Energía (BIRF Nº 7617),07 - Proyecto de Energías Renovables en Mercados Rurales BIRF Nº 7617 (PERMER II),431143410,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),00 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),04 - Ejecución de Obras de Transmisión de Energía,1783304000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),05 - Línea Alta Tensión NEA - NOA (BID Nº 1764/OC-AR),197336000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),06 - Obras Complementarias de Baja y Mediana Tensión (CAF Nº 6566),225072640,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),08 - Ejecución de Obras de Abastecimiento de Energía Eléctrica (BID Nº2514/OC-AR),297343000,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,77 - Acciones para la Ampliación de las Redes Eléctricas de Alta Tensión (BID Nº 1764 y N° 2514 y CAF Nº 8517 y Nº 6566),09 - Línea de Alta Tensión Rincón Santa María - Resistencia (CAF Nº 8517),487831281,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,78 - Desarrollo Energético Provincial,01 - Fondo Eléctrico de Desarrollo del Interior (FEDEI),1172951927,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,78 - Desarrollo Energético Provincial,02 - Fondo Nacional de Energía Eléctrica - FSCT60%,394799240,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,78 - Desarrollo Energético Provincial,03 - Energía Eólica,185900,,
Ministerio de Energía y Minería,Ministerio de Energía y Minería,78 - Desarrollo Energético Provincial,04 - Cumplimiento Ley Nº 23.681 (Santa Cruz),35000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",02 - Acciones de Infraestructura Vial Productiva (BID Nº 2185/OC-AR),478000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",03 - Acciones para el Desarrollo Vial Regional (CAF Nº 7352/2011),2192515,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",04 - Ejecución de Obras de Infraestructura Vial Productiva II (BID Nº 2655/ OC-AR),62436086,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",05 - Ejecución de Obras de Infraestructura Vial Regional Etapa II ( CAF Nº 8026),176292228,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",06 - Acciones para el Desarrollo de Obras Municipales (BID 2929/OC-AR),592048596,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",07 - Ejecución de Obras de Infraestructura Vial Productiva Etapa III (BID S/N),91822111,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",08 - Ejecución de Obras de Infraestructura Vial Regional Etapa III ( CAF N° 8653),196849919,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",09 - Ejecución de Obras de Infraestructura Vial Regional Etapa IV ( CAF S/N),274689789,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","83 - Desarrollo de la Infraestructura Productiva (BID Nº 2185, Nº 2929 y Nº 2655 y CAF Nº 7352; Nº 8026, N° 8653 y S/N)",10 - Ejecución de Obras Complementarias de Gas en Municipios (CAF S/N),133601050,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",01 - Conducción y Administración,10000000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",02 - Emprendimientos Hídricos del Norte Grande (BID Nº 1843/OC-AR),170268,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",03 - Emprendimientos Viales del Norte Grande - (BID Nº 1851/OC-AR),239193574,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",05 - Ejecución de Obras de Infraestructura Hídrica del Norte Grande (BIRF Nº 7992),462522000,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",06 - Ejecución de Obras de Infraestructura Vial del Norte Grande (BIRF Nº 7991),376433724,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",07 - Desarrollo de Obras de Infraestructura Hídrica - (BIRF Nº 8032),273024819,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",08 - Desarrollo de Obras de Infraestructura Vial - (BID AMPLIACIÓN Nº 2698),320533148,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",09 - Ejecución de Obras Múltiples en Municipios - Etapa II CAF Nº 7864,120271054,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",10 - Infraestructura Hídrica del Norte Grande (BID Nº 2776 OC/AR),884672796,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",11 - Ejecución de Obras de Infraestructura Hídrica (CAF Nº 8028),337889816,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",12 - Ejecución de Obras de Infraestructura Múltiple en Municipios Etapa III (CAF N° 8593),289382164,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",13 - Ejecución de Obras Hídricas sobre el Río Salado,324949488,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",14 - Ejecución de Obras de Infraestructura Vial en el Norte Grande Etapa III (BID Nº 3050/OC-AR),842441209,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032",15 - Ejecución de Obras de Infraestructura Hídrica del Norte Grande Etapa III (BIRF S/ N),18440,,
"Ministerio del Interior, Obras Públicas y Vivienda","Ministerio del Interior, Obras Públicas y Vivienda","85 - Acc el Des del Norte Grande (BID 1843, 1851, 2776 y 2698, CAF 6568, 7864, 8028; 8593; 8640 y BIRF 7991, 7992 y8032","16 - Ejecución de Obras de Pavimentación, Recuperación y Mantenimiento de Rutas Provinciales (BIRF S/N)",2499,,
